author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/306641691/;Серпухов};sale;flat;8;10;1;35.79;12755556;Василеостровский;Кожевенная линия;;Горный институт;LEGENDA Васильевского
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301285637/;Серпухов};sale;flat;2;24;1;30.3;5322250;Прикубанский; Имени Героя Георгия Бочарникова;2к1;;Улыбка
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303370372/;Серпухов};sale;flat;4;8;1;57.0;68900000;Таганский;Тессинский переулок;1;Чкаловская;Тессинский, 1
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308354835/;Серпухов};sale;flat;3;8;1;25.9;9990000;Аэропорт;Большой Коптевский проезд;3С7;Красный Балтиец;
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303249478/;Серпухов};sale;flat;2;10;1;35.79;11273850;Центральный;;;;Отражение
Msk Estate;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308751355/;Серпухов};sale;flat;3;4;1;20.2;4040000;;Октябрьский проспект;403;Панки;
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/304313645/;Серпухов};sale;flat;1;5;1;40.9;9100000;Пушкинский; Кокколевская;14к2;Купчино;Образцовый квартал 9
РИСАН;developer;https://penza.cian.ru/sale/flat/291733505/;Серпухов};sale;flat;5;16;1;41.8;4389000;Октябрьский;;;;Лэйк Таун ЖК
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/294621795/;Серпухов};sale;flat;22;22;1;19.4;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Good Real Estate;real_estate_agent;https://krasnodar.cian.ru/sale/flat/273858094/;Серпухов};sale;flat;5;18;1;34.0;3900000;мкр. РИП;Московская ;118к2;;Притяжение
Неометрия;developer;https://sochi.cian.ru/sale/flat/302606641/;Серпухов};sale;flat;2;12;1;20.9;10291160;Адлерский;;;;Флора ЖК
МОИС;real_estate_agent;https://ramenskoye.cian.ru/sale/flat/301159695/;Серпухов};sale;flat;4;17;1;32.1;6280000;Северный; Семейная;6;Ипподром;Десятка
Альтера;real_estate_agent;https://kazan.cian.ru/sale/flat/306791213/;Серпухов};sale;flat;4;5;1;32.7;3500000;Кировский;Хибинская ;10;Козья слобода;
White Group;developer;https://ekb.cian.ru/sale/flat/305194970/;Серпухов};sale;flat;2;4;1;24.22;3867000;Ленинский;;;Чкаловская;Центральный парк ЖК
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308525825/;Серпухов};sale;flat;22;22;1;17.2;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/297087850/;Серпухов};sale;flat;51;75;1;123.0;85000000;Пресненский;1-й Красногвардейский проезд;15;Деловой центр;Меркурий Тауэр
НОВОСТРОЙ-ЮГ;developer;https://rostov.cian.ru/sale/flat/296504787/;Серпухов};sale;flat;2;8;1;42.78;4962480;Аксай; Луначарского;52;;Простор
Msk Estate;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308751357/;Серпухов};sale;flat;3;4;1;28.4;5680000;;Октябрьский проспект;403;Панки;
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/301160214/;Серпухов};sale;flat;16;22;1;35.4;9950000;Красногвардейский;проспект Энергетиков;11к5;Ладожская;ЗимаЛето
ИНСИТИ девелопмент;developer;https://krasnodar.cian.ru/sale/flat/304199245/;Серпухов};sale;flat;19;21;1;40.56;6296697;;;;;Микрорайон Образцово
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/308490659/;Серпухов};sale;flat;12;12;1;42.06;20600000;Покровское-Стрешнево;Летная ;95Бк2;Спартак;ÁLIA
ТСН Владис;real_estate_agent;https://ivanteyevka.cian.ru/sale/flat/307865768/;Серпухов};sale;flat;8;19;1;36.6;5500000;Ивантеевка; Бережок;;;
Корпорация Маяк;developer;https://ekb.cian.ru/sale/flat/304157515/;Серпухов};sale;flat;4;17;1;46.8;10057975;Октябрьский; Декабристов;20;Геологическая;Архитектон
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/305694241/;Серпухов};sale;flat;22;22;1;20.0;9770000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/299761639/;Серпухов};sale;flat;3;4;1;31.3;7400000;Красносельский; Ивана Куликова;12;Проспект Ветеранов;Солнечный город. Резиденции
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/308161794/;Серпухов};sale;flat;5;9;1;25.0;4775000;Прикубанский; Западный обход;42лит2/8;;Sport Village
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308525823/;Серпухов};sale;flat;22;22;1;16.0;8880000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307777998/;Серпухов};sale;flat;25;38;1;34.7;17500000;Западное Дегунино;Ильменский проезд;14к8;Селигерская;Селигер Сити
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/307545290/;Серпухов};sale;flat;14;16;1;39.02;4850000;Прикубанский; Имени Героя Советского Союза Дмитрия Мирошниченко;43;;Квартал №6
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308525822/;Серпухов};sale;flat;22;22;1;14.3;8280000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
ПИК;developer;https://spb.cian.ru/sale/flat/305857769/;Серпухов};sale;flat;4;8;1;33.8;11058481;Василеостровский;Гавань;;Горный институт;Шкиперский 19 ЖК
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301286091/;Серпухов};sale;flat;4;5;1;35.7;3927000;Прикубанский; Имени Валерия Вишневецкого;7;;Гармония
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/296124514/;Серпухов};sale;flat;22;22;1;17.2;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Good Real Estate;real_estate_agent;https://krasnodar.cian.ru/sale/flat/299851923/;Серпухов};sale;flat;5;16;1;42.0;4000000;мкр. 9-й километр;проезд Репина;3/1к3;;
GloraX;developer;https://spb.cian.ru/sale/flat/308464992/;Серпухов};sale;flat;8;9;1;30.99;12419999;Адмиралтейский; Шкапина;15;Балтийская;GloraX Балтийская
ONE Company;real_estate_agent;https://www.cian.ru/sale/flat/300171400/;Серпухов};sale;flat;22;22;1;17.2;9110000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/306021420/;Серпухов};sale;flat;23;27;1;38.4;15300000;Западное Дегунино; Летчика Осканова;6;Верхние Лихоборы;Тринити-2
Перспектива;developer;https://krym.cian.ru/sale/flat/305496473/;Серпухов};sale;flat;5;14;1;84.6;20189472;;;;;Апарт-комплекс LETTO
Estes;real_estate_agent;https://www.cian.ru/sale/flat/307590623/;Серпухов};sale;flat;18;22;1;43.4;19500000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304858155/;Серпухов};sale;flat;10;24;1;39.0;7200000;;Северная ;5к2;Одинцово;Одинбург
Винсент Недвижимость Центральный Офис номер 1;real_estate_agent;https://sochi.cian.ru/sale/flat/277328404/;Серпухов};sale;flat;4;10;1;24.0;12000000;Дагомыс пгт; Ленинградская;7А;;Cosmos Stay Le Rond Sochi
Отделстрой;developer;https://spb.cian.ru/sale/flat/265730252/;Серпухов};sale;flat;9;12;1;35.36;11300000;Выборгский;Большой Сампсониевский проспект;70к5;Выборгская;Новый Лесснер
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/306039792/;Серпухов};sale;flat;8;11;1;30.0;18634500;Центральный; Полтавская;21А;;Море
Недвижимость у моря;real_estate_agent;https://sochi.cian.ru/sale/flat/308158360/;Серпухов};sale;flat;9;12;1;48.0;14500000;Хостинский; Октября;10А;;
Дмитрий Хромов;realtor;https://ryazan.cian.ru/sale/flat/280502001/;Серпухов};sale;flat;3;3;1;48.9;5325000;Советский; Владимирская;95к24;;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/307777083/;Серпухов};sale;flat;3;18;1;45.5;7894250;;;;;Эрмитаж
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/301807790/;Серпухов};sale;flat;6;10;1;32.4;9900000;Хостинский; Шоссейная;9к2;;Wyndham Sochi Hotel
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/305409629/;Серпухов};sale;flat;8;20;1;62.0;20898800;Выборгский;аллея Академика Лихачева;7;Площадь Мужества;Институтский, 16
РИСАН;developer;https://penza.cian.ru/sale/flat/278000763/;Серпухов};sale;flat;2;16;1;48.5;6305000;Ленинский;Революционная ;с34;;Urban-квартал SVOBODA
АРТ-СТРОЙ РИЭЛТ;real_estate_agent;https://kazan.cian.ru/sale/flat/305047333/;Серпухов};sale;flat;15;25;1;48.0;9900000;Советский; Аметьевская магистраль;18к5;Аметьево;
BEYOND. ex-Engel Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/306786403/;Серпухов};sale;flat;7;9;1;47.0;25500000;Петроградский;Ждановская ;29;Чкаловская;Идеальный мир
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302435178/;Серпухов};sale;flat;2;4;1;33.4;61790000;Центральный;Курортный проспект;31;;Гранд Каскад
Солнечный Сочи;real_estate_agent;https://sochi.cian.ru/sale/flat/307343680/;Серпухов};sale;flat;5;9;1;41.2;13000000;с. Эстосадок; Каменка;3;;
Брусника;developer;https://ekb.cian.ru/sale/flat/306854935/;Серпухов};sale;flat;2;7;1;39.29;7280000;Орджоникидзевский;переулок Механический;11;Проспект Космонавтов;Северный квартал
Этажи Москва;real_estate_agent;https://reutov.cian.ru/sale/flat/304751345/;Серпухов};sale;flat;15;25;1;45.0;10500000;;Садовый проезд;9;Реутов;Рациональ
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294661035/;Серпухов};sale;flat;17;17;1;38.57;11490003;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
Перспектива;developer;https://krym.cian.ru/sale/flat/307747105/;Серпухов};sale;flat;3;12;1;62.38;23000534;Алушта; Парковая;7;;Park Plaza
Светлана Ханина;realtor;https://krasnodar.cian.ru/sale/flat/308784376/;Серпухов};sale;flat;13;24;1;37.0;7400000;Прикубанский; Декабристов;59;;Достоевский 3
Марина Добровольская;realtor;https://losino-petrovskiy.cian.ru/sale/flat/308874785/;Серпухов};sale;flat;7;16;1;40.0;4500000;Свердловский рп; Молодежная;3;;
РИСАН;developer;https://penza.cian.ru/sale/flat/281597285/;Серпухов};sale;flat;3;9;1;46.8;4305600;Железнодорожный; Измайлова;38к3;;Norwood
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/293861271/;Серпухов};sale;flat;9;45;1;46.3;21000000;Хорошево-Мневники; Шеногина;;Шелепиха;Sydney City
EXCLUSIVE Realty;real_estate_agent;https://spb.cian.ru/sale/flat/307565352/;Серпухов};sale;flat;15;16;1;55.6;8750000;; Австрийская;4к1;Улица Дыбенко;
ФСК;developer;https://vladivostok.cian.ru/sale/flat/306474164/;Серпухов};sale;flat;3;22;1;35.8;7808553;Первореченский; Адмирала Горшкова;5;;Флагман
Estes;real_estate_agent;https://www.cian.ru/sale/flat/307590621/;Серпухов};sale;flat;18;22;1;43.2;19200000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
Sminex;developer;https://www.cian.ru/sale/flat/308620473/;Серпухов};sale;flat;23;26;1;35.67;21910000;Марфино; Академика Королева;21;Бутырская;Дом Достижение
Альян;real_estate_agent;https://krym.cian.ru/sale/flat/307306984/;Серпухов};sale;flat;2;5;1;29.5;4600000;;;;;
Rich Life;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/295145563/;Серпухов};sale;flat;3;7;1;41.6;4784000;Дзержинский; Спасская;6;;Наследие
МСК;developer;https://rostov.cian.ru/sale/flat/225751095/;Серпухов};sale;flat;24;26;1;33.4;4843000;Первомайский; Раздорская;2А;;Грин Парк
Первый Трест;developer;https://ufa.cian.ru/sale/flat/303625430/;Серпухов};sale;flat;8;32;1;23.03;4870800;Советский;Зеленая Роща жилрайон;;;Урбаника ЖК
ID 123388923;homeowner;https://krasnodar.cian.ru/sale/flat/308714040/;Серпухов};sale;flat;7;18;1;39.87;5000000;;;;;Родные Просторы
Лариса Лелеко;realtor;https://omsk.cian.ru/sale/flat/306144096/;Серпухов};sale;flat;7;9;1;41.0;5300000;мкр. Амурский;Барнаульская ;97к1;;
Алексей Шнейдер;realtor;https://ekb.cian.ru/sale/flat/307339246/;Серпухов};sale;flat;5;16;1;33.4;5400000;Чкаловский; Чемпионов;5;Ботаническая;
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/290165473/;Серпухов};sale;flat;12;24;1;41.0;5500000;Прикубанский; Конгрессная;31;;
Интергрупп;developer;https://spb.cian.ru/sale/flat/300485999/;Серпухов};sale;flat;6;9;1;36.72;5571760;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
Стройспецмонтаж;developer;https://www.cian.ru/sale/flat/300986212/;Серпухов};sale;flat;4;9;1;42.1;5600000;;;;;Мой город
РИСАН;developer;https://penza.cian.ru/sale/flat/296802866/;Серпухов};sale;flat;7;23;1;40.6;5684000;Ленинский;;;;Центральный квартал Скала Сити ЖК
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/292155911/;Серпухов};sale;flat;4;5;1;48.1;5747850;Прикубанский; Имени Валерия Вишневецкого;9к3;;
ID 85641050;homeowner;https://spb.cian.ru/sale/flat/306698521/;Серпухов};sale;flat;5;5;1;35.7;5750000;Невский;Октябрьская набережная;122К4;Ломоносовская;
Альян;real_estate_agent;https://krym.cian.ru/sale/flat/307398481/;Серпухов};sale;flat;2;3;1;36.0;5800000;Партенит пгт;шоссе Фрунзенское;4;;
ID 269655;realtor;https://podolsk.cian.ru/sale/flat/269054565/;Серпухов};sale;flat;2;14;1;39.0;5850000;; Академика Доллежаля;22;Подольск;
Ю-Питер;real_estate_agent;https://spb.cian.ru/sale/flat/285602322/;Серпухов};sale;flat;11;26;1;46.0;6250000;Пушкинский; Окуловская;8;Купчино;Шушары
РИСАН;developer;https://penza.cian.ru/sale/flat/278000692/;Серпухов};sale;flat;3;16;1;48.7;6331000;Ленинский;Революционная ;с34;;Urban-квартал SVOBODA
Вектор;developer;https://odintsovo.cian.ru/sale/flat/303626639/;Серпухов};sale;flat;1;4;1;30.5;6967000;;;;;Одинцовские кварталы
Кристалл;real_estate_agent;https://spb.cian.ru/sale/flat/304199034/;Серпухов};sale;flat;4;11;1;33.2;7200000;Калининский;проспект Просвещения;53к1Д;Гражданский проспект;
CENTURY 21 Перспектива;real_estate_agent;https://kotelniki.cian.ru/sale/flat/308520691/;Серпухов};sale;flat;2;17;1;42.2;7490000;; Кузьминская;5;Котельники;Котельнические высотки
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/303067736/;Серпухов};sale;flat;2;9;1;34.1;8442000;;;;Кедровая;Новые Ватутинки, мкр. Заречный
CENTURY 21 Перспектива;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308094762/;Серпухов};sale;flat;20;22;1;37.8;9000000;; Кирова;9к1;Жулебино;Ареал
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/299593889/;Серпухов};sale;flat;7;25;1;38.76;9146890;;;;Медведково;Кит 2 ЖК
Первый Трест;developer;https://ufa.cian.ru/sale/flat/293354725/;Серпухов};sale;flat;32;33;1;31.28;9218800;Советский;бульвар Ибрагимова;90/2;;Grand&Grand
Риверхаус;developer;https://shchyolkovo.cian.ru/sale/flat/302077761/;Серпухов};sale;flat;16;20;1;46.6;9320000;;Советская ;60;Первомайская;River House
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/301730882/;Серпухов};sale;flat;1;10;1;50.7;11407500;Лазаревский;;;;Мармелад
ID 123034424;homeowner;https://anapa.cian.ru/sale/flat/308288916/;Серпухов};sale;flat;17;20;1;42.5;11475000;;;;;Центральный
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303245900/;Серпухов};sale;flat;5;12;1;28.18;11711334;Центральный;Пластунская ;104Бк1;;Южный Парк
Элитный берег;real_estate_agent;https://sochi.cian.ru/sale/flat/301255367/;Серпухов};sale;flat;2;3;1;38.0;12000000;Красная Поляна пгт; Волоколамская;84;;
Юлия Токарь;realtor;https://krym.cian.ru/sale/flat/308132479/;Серпухов};sale;flat;3;9;1;48.8;12200000;Ялта; Дражинского;45А;;Sky Plaza 3.0
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/301967730/;Серпухов};sale;flat;2;11;1;37.6;12923120;Адмиралтейский;Измайловское;;Фрунзенская;ЛСР. Измайловский
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302788690/;Серпухов};sale;flat;5;5;1;23.1;14784000;Лазаревский;;;;Alean Resort Montvert
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/301859610/;Серпухов};sale;flat;13;24;1;36.8;17750000;Донской;;к3;Верхние котлы;Новоданиловская 8 ЖК
SENATOR;developer;https://spb.cian.ru/sale/flat/300245913/;Серпухов};sale;flat;4;12;1;47.7;18216375;Курортный;Приморское шоссе;570Л;;МФК Морская ривьера
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/305172078/;Серпухов};sale;flat;35;41;1;42.1;22890000;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303685478/;Серпухов};sale;flat;4;11;1;44.1;23593500;Хостинский; Шоссейная;11/1;;Горка
MONEYARD;real_estate_agent;https://www.cian.ru/sale/flat/307717432/;Серпухов};sale;flat;19;43;1;38.55;24500000;Хорошево-Мневники;Шелепихинская набережная;40к2;Шелепиха;Sydney City
Dominanta;developer;https://www.cian.ru/sale/flat/303086921/;Серпухов};sale;flat;40;41;1;45.52;35278000;Раменки;1-й Сетуньский проезд;вл8;Кутузовская;Hide
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302435177/;Серпухов};sale;flat;2;4;1;33.4;61790000;Центральный;Курортный проспект;31;;Гранд Каскад
ID 18077107;homeowner;https://vologda.cian.ru/sale/flat/307207341/;Серпухов};sale;flat;1;3;1;34.7;1400000;д. Юрово; Центральная;9;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305061114/;Серпухов};sale;flat;4;5;1;30.1;2000000;Заволжский;Спартаковская ;3;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305870397/;Серпухов};sale;flat;4;8;1;21.7;2333618;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305870394/;Серпухов};sale;flat;3;8;1;21.7;2333618;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/307776573/;Серпухов};sale;flat;4;5;1;30.6;2700000;Заволжский; Лебедева;9к4;;
Инстеп;developer;https://lipetsk.cian.ru/sale/flat/301354160/;Серпухов};sale;flat;8;18;1;30.76;3137520;Липецк; Механизаторов;15А;;Инстеп.Механизаторов
РИСАН;developer;https://penza.cian.ru/sale/flat/291733097/;Серпухов};sale;flat;1;17;1;36.5;3175500;Октябрьский; Минская;25;;Соседи
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/308706979/;Серпухов};sale;flat;4;9;1;31.2;3300000;Дзержинский;Ленинградский проспект;111;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/300686872/;Серпухов};sale;flat;5;5;1;29.0;3300000;Ленинский; Свердлова;79А;;
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/298206155/;Серпухов};sale;flat;2;21;1;25.08;3401800;Московский;4-й мкр;4-й мкр;;Тринити
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/308164171/;Серпухов};sale;flat;2;8;1;36.7;3493473;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305770701/;Серпухов};sale;flat;1;4;1;34.0;3550000;Фрунзенский; Талалихина;8;;Классика
Капитал;developer;https://tula.cian.ru/sale/flat/299598952/;Серпухов};sale;flat;6;10;1;27.56;3554413;;;;;Пряничная слобода
Альянс;developer;https://penza.cian.ru/sale/flat/294661240/;Серпухов};sale;flat;2;12;1;40.0;3600000;;;;;Семейный
РИСАН;developer;https://penza.cian.ru/sale/flat/291733456/;Серпухов};sale;flat;1;16;1;41.7;3753000;Октябрьский;;;;Лэйк Таун ЖК
РИСАН;developer;https://penza.cian.ru/sale/flat/296802144/;Серпухов};sale;flat;1;24;1;33.4;3941200;Первомайский;проезд 2-й Свердлова;4;;Модернист
Термодом;developer;https://penza.cian.ru/sale/flat/299724201/;Серпухов};sale;flat;2;17;1;43.4;4129250;;;;;Созвездие
РИСАН;developer;https://penza.cian.ru/sale/flat/293059196/;Серпухов};sale;flat;2;16;1;44.0;4488000;Октябрьский;;;;Лэйк Таун ЖК
ID 48286940;homeowner;https://volgograd.cian.ru/sale/flat/308890159/;Серпухов};sale;flat;6;16;1;39.8;4500000;Советский; Тимирязева;17А;;Новый Свет
Антон Мартынов;realtor;https://volgograd.cian.ru/sale/flat/307095705/;Серпухов};sale;flat;1;4;1;32.0;5700000;Центральный; Пушкина;12;;
РИСАН;developer;https://penza.cian.ru/sale/flat/296802868/;Серпухов};sale;flat;7;23;1;43.3;5758900;Ленинский;;;;Центральный квартал Скала Сити ЖК
ЖК Пушкин;developer;https://kaluga.cian.ru/sale/flat/287212119/;Серпухов};sale;flat;2;19;1;48.44;6532863;Обнинск;Белкинская ;34;;Пушкин
Альян;real_estate_agent;https://krym.cian.ru/sale/flat/307215939/;Серпухов};sale;flat;16;17;1;46.3;10900000;Алушта;переулок Заводской;8;;Алушта-Престиж
ID 104154272;homeowner;https://nn.cian.ru/sale/flat/301079102/;Серпухов};sale;flat;1;2;1;25.3;3099000;Автозаводский;Коломенская ;7;Парк культуры;
Агидель-ИнвестСтрой;developer;https://ufa.cian.ru/sale/flat/299601581/;Серпухов};sale;flat;2;25;1;31.32;3288600;Орджоникидзевский;Кремлевская ;50/3;;Черника
Доннефтестрой;developer;https://rostov.cian.ru/sale/flat/303259731/;Серпухов};sale;flat;15;15;1;34.9;4013500;;;;;Флора
Средний 106;real_estate_agent;https://spb.cian.ru/sale/flat/303213510/;Серпухов};sale;flat;9;11;1;40.5;4100000;;;;;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/270890007/;Серпухов};sale;flat;16;17;1;35.03;4203600;мкр. РИП;Российская ;267к5;;Оникс
ТОЧНО;developer;https://krasnodar.cian.ru/sale/flat/296752336/;Серпухов};sale;flat;2;18;1;24.62;4333120;;;;;Родные Просторы
ПСК-6;developer;https://ufa.cian.ru/sale/flat/280246208/;Серпухов};sale;flat;3;16;1;25.93;4537750;Ленинский; Аксакова;81;;Аксаковский
Доннефтестрой;developer;https://rostov.cian.ru/sale/flat/298763112/;Серпухов};sale;flat;18;18;1;34.6;4518760;Советский;;;;Западные Аллеи ЖК
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/295475530/;Серпухов};sale;flat;9;22;1;33.4;4700000;д. Новосаратовка; Первых;2к3;;Город Первых
Жилой Квартал;developer;https://ufa.cian.ru/sale/flat/300730101/;Серпухов};sale;flat;1;8;1;42.78;4792445;с. Михайловка; Ленина;42/1;;Малина
МСК;developer;https://rostov.cian.ru/sale/flat/276740267/;Серпухов};sale;flat;1;33;1;35.71;5070820;Кировский;;;;Донской Арбат ЖК
Евгения Беликова;realtor;https://krasnodar.cian.ru/sale/flat/307665758/;Серпухов};sale;flat;8;22;1;41.26;5500000;Прикубанский; Имени Героя Георгия Бочарникова;14;;Губернский
АН Петро-риэлт;real_estate_agent;https://spb.cian.ru/sale/flat/297727498/;Серпухов};sale;flat;10;13;1;35.24;5600000;пос. Новогорелово; Промышленная;10/4;;Новое Горелово
ЛенРусСтрой;developer;https://spb.cian.ru/sale/flat/269630103/;Серпухов};sale;flat;1;12;1;38.08;5750080;Новоселье городской поселок; Большая Балтийская;10к1;;ЛесART
Сармат;developer;https://krasnodar.cian.ru/sale/flat/303917969/;Серпухов};sale;flat;9;16;1;37.4;5946600;Прикубанский; Западный обход;65/1;;Cармат
Манхэттен;developer;https://rostov.cian.ru/sale/flat/302625614/;Серпухов};sale;flat;6;30;1;45.03;6169110;Первомайский;проспект Шолохова;211/3;;Манхэттен 2.0
МСК;developer;https://rostov.cian.ru/sale/flat/253680213/;Серпухов};sale;flat;18;26;1;41.61;6199890;Ворошиловский; Ларина;45с11;;Сердце Ростова 2
ССК;developer;https://krasnodar.cian.ru/sale/flat/302117850/;Серпухов};sale;flat;7;19;1;41.23;6390650;;;;;Лучший
ЛенРусСтрой;developer;https://spb.cian.ru/sale/flat/272328497/;Серпухов};sale;flat;1;16;1;38.27;6919199;пос. Новогорелово;бульвар Десантника Вадима Чугунова;8к1;;Новое Горелово
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/291149538/;Серпухов};sale;flat;3;25;1;38.4;6980000;Пушкинский;проспект Новгородский;8;Купчино;Шушары
ИП Захарова Р. В.;real_estate_agent;https://rostov.cian.ru/sale/flat/302218798/;Серпухов};sale;flat;20;26;1;48.0;7200000;Ворошиловский;бульвар Комарова;20В/9А;;Гагарин
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/296736749/;Серпухов};sale;flat;10;24;1;31.0;7199000;Приморский; Плесецкая;10;Комендантский проспект;Полис на Комендантском
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/308707071/;Серпухов};sale;flat;1;4;1;36.2;7900000;Невский; Бабушкина;47;Елизаровская;
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/302860270/;Серпухов};sale;flat;6;10;1;36.17;8270000;Центральный; Пасечная;;;Отражение
ПИК;developer;https://kazan.cian.ru/sale/flat/297828879/;Серпухов};sale;flat;12;14;1;34.1;8282207;Советский;;;Площадь Тукая;Сиберово ЖК
Неометрия;developer;https://rostov.cian.ru/sale/flat/291067684/;Серпухов};sale;flat;1;10;1;41.54;8723400;Ленинский;проспект Сиверса;8/1;;1799
ID 12821294;homeowner;https://spb.cian.ru/sale/flat/297769972/;Серпухов};sale;flat;2;4;1;42.5;8990000;д. Энколово; Победы;5;;Горки Парк
Магазин новостроек;representative_developer;https://anapa.cian.ru/sale/flat/301327035/;Серпухов};sale;flat;1;15;1;40.2;9246000;Анапа;Анапское шоссе;32к6;;Черное море
ID 12446715;homeowner;https://samara.cian.ru/sale/flat/307632916/;Серпухов};sale;flat;10;14;1;52.0;10500000;Железнодорожный;Никитинская ;30;Алабинская;
Недвижимость у моря;real_estate_agent;https://krasnodar.cian.ru/sale/flat/308155547/;Серпухов};sale;flat;6;7;1;38.0;13270000;Сириус пгт; Тюльпанов;3;;
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/300824050/;Серпухов};sale;flat;11;14;1;47.7;13800000;Московский; Парфеновская;17;Московские ворота;Московские ворота II
