author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Владис;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308768316/;Долгопрудный;sale;flat;10;19;1;47.0;8800000;;проспект Ракетостроителей;1к1;Долгопрудная;
Игорь Смирнов;realtor;https://dolgoprudny.cian.ru/sale/flat/308437368/;Долгопрудный;sale;flat;1;2;1;31.5;6000000;;Заводская ;8;Водники;
ID 88057659;homeowner;https://dolgoprudny.cian.ru/sale/flat/308495920/;Долгопрудный;sale;flat;13;23;1;30.3;8300000;;Парковая ;48;Долгопрудная;Бригантина
Владислав Павлов;realtor;https://dolgoprudny.cian.ru/sale/flat/307036093/;Долгопрудный;sale;flat;7;17;1;42.3;8999999;;проспект Ракетостроителей;5;Долгопрудная;
Место;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308872073/;Долгопрудный;sale;flat;6;23;1;34.0;7300000;;Парковая ;48;Долгопрудная;Бригантина
СЕЛЕНА;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/302758905/;Долгопрудный;sale;flat;12;23;1;39.0;8000000;;Старое Дмитровское шоссе;11;Водники;Московские водники
ID 96172;realtor;https://dolgoprudny.cian.ru/sale/flat/308260613/;Долгопрудный;sale;flat;5;12;1;38.7;8300000;;Спортивная ;5к3;Долгопрудная;
Наталья Сазанова;realtor;https://dolgoprudny.cian.ru/sale/flat/308646150/;Долгопрудный;sale;flat;7;19;1;45.0;9500000;;проспект Ракетостроителей;9к3;Долгопрудная;
Вариант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/299696215/;Долгопрудный;sale;flat;3;18;1;42.3;8500000;;Лихачевский проспект;68к5;Долгопрудная;
Галина Дубкова;realtor;https://dolgoprudny.cian.ru/sale/flat/308716428/;Долгопрудный;sale;flat;20;23;1;28.5;7500000;;Парковая ;52к1;Водники;Бригантина
ID 98837104;homeowner;https://dolgoprudny.cian.ru/sale/flat/308072324/;Долгопрудный;sale;flat;4;4;1;31.2;7650000;; Павлова;9;Долгопрудная;
Александра Тимофеева;realtor;https://dolgoprudny.cian.ru/sale/flat/305831969/;Долгопрудный;sale;flat;1;9;1;36.0;6400000;; Академика Лаврентьева;1;Водники;
ID 72812578;homeowner;https://dolgoprudny.cian.ru/sale/flat/280746159/;Долгопрудный;sale;flat;4;27;1;45.7;8700000;;Новый бульвар;7;Долгопрудная;мкр. Центральный корп. 9, 10, 11
Наталья Гунькина;realtor;https://dolgoprudny.cian.ru/sale/flat/304367347/;Долгопрудный;sale;flat;13;19;1;42.0;9000000;;бульвар Имени Умберто Нобиле;1;Долгопрудная;
ID 83634082;homeowner;https://dolgoprudny.cian.ru/sale/flat/308331153/;Долгопрудный;sale;flat;6;17;1;44.6;9800000;;Новый бульвар;21;Долгопрудная;
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306507246/;Долгопрудный;sale;flat;2;10;1;38.0;7650000;;Лихачевское шоссе;31к1;Водники;
ID 496415;homeowner;https://dolgoprudny.cian.ru/sale/flat/308748951/;Долгопрудный;sale;flat;19;19;1;44.6;9100000;;проспект Ракетостроителей;7к1;Долгопрудная;
Александр Филатов;realtor;https://dolgoprudny.cian.ru/sale/flat/304027566/;Долгопрудный;sale;flat;2;9;1;32.7;7500000;;Дирижабельная ;13;Долгопрудная;
ID 19770;realtor;https://dolgoprudny.cian.ru/sale/flat/307959144/;Долгопрудный;sale;flat;3;5;1;34.0;6500000;;Советская ;8/8;Долгопрудная;
ИНКОМ-Недвижимость. Аренда;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308116498/;Долгопрудный;sale;flat;1;17;1;37.6;7300000;;Молодежная ;4;Долгопрудная;
ID 109824323;homeowner;https://dolgoprudny.cian.ru/sale/flat/308183375/;Долгопрудный;sale;flat;11;19;1;46.0;9900000;;проспект Ракетостроителей;9к1;Долгопрудная;
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308257578/;Долгопрудный;sale;flat;12;23;1;30.5;8300000;;Парковая ;52к1;Водники;Бригантина
Самолет Плюс МСК-Север;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308459115/;Долгопрудный;sale;flat;3;21;1;44.7;9300000;;проспект Ракетостроителей;3;Долгопрудная;
Дмитрий Некипелов;realtor;https://dolgoprudny.cian.ru/sale/flat/307812116/;Долгопрудный;sale;flat;1;5;1;32.0;5700000;;Дирижабельная ;28к1;Водники;
ID 1942;realtor;https://dolgoprudny.cian.ru/sale/flat/305522952/;Долгопрудный;sale;flat;2;18;1;35.0;8450000;;Набережная ;27;Водники;Московские водники
Инна Антипова;realtor;https://dolgoprudny.cian.ru/sale/flat/308231619/;Долгопрудный;sale;flat;15;27;1;44.2;9900000;;Новый бульвар;7;Долгопрудная;мкр. Центральный корп. 9, 10, 11
ID 62973310;homeowner;https://dolgoprudny.cian.ru/sale/flat/295736861/;Долгопрудный;sale;flat;16;21;1;44.7;8950000;;проспект Ракетостроителей;3;Долгопрудная;
Валерий Петров;realtor;https://dolgoprudny.cian.ru/sale/flat/295073194/;Долгопрудный;sale;flat;3;9;1;37.0;7500000;; Академика Лаврентьева;5;Водники;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308758235/;Долгопрудный;sale;flat;2;2;1;35.8;5400000;; Нефтяников;9;Шереметьевская;
ИНКОМ-Недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307874336/;Долгопрудный;sale;flat;14;27;1;44.2;9350000;;Новый бульвар;7;Долгопрудная;мкр. Центральный корп. 9, 10, 11
Юлия Чмышкова;realtor;https://dolgoprudny.cian.ru/sale/flat/308854076/;Долгопрудный;sale;flat;9;9;1;32.8;7500000;;Дирижабельная ;13;Долгопрудная;
Ольга Харитонова;realtor;https://dolgoprudny.cian.ru/sale/flat/302412610/;Долгопрудный;sale;flat;1;9;1;38.9;7250000;;Парковая ;38;Водники;
ID 520636;realtor;https://dolgoprudny.cian.ru/sale/flat/307395851/;Долгопрудный;sale;flat;15;17;1;41.0;8500000;;Новый бульвар;23;Долгопрудная;
Павел Ибрагимов;realtor;https://dolgoprudny.cian.ru/sale/flat/308428486/;Долгопрудный;sale;flat;24;24;1;35.0;8850000;;Парковая ;50;Водники;Бригантина
Дмитрий Демиденко;realtor;https://dolgoprudny.cian.ru/sale/flat/306264210/;Долгопрудный;sale;flat;17;17;1;46.0;8300000;;Новый бульвар;15;Долгопрудная;
Инна Ларди;realtor;https://dolgoprudny.cian.ru/sale/flat/305558661/;Долгопрудный;sale;flat;9;9;1;34.0;6700000;;Дирижабельная ;17;Долгопрудная;
ID 77917736;homeowner;https://dolgoprudny.cian.ru/sale/flat/305534385/;Долгопрудный;sale;flat;5;5;1;30.5;5000000;; Нефтяников;14;Шереметьевская;
Дмитрий Вережников;realtor;https://dolgoprudny.cian.ru/sale/flat/305046267/;Долгопрудный;sale;flat;10;12;1;40.0;10740000;;Первомайская ;9/4;Новодачная;
ID 92940259;unknown;https://dolgoprudny.cian.ru/sale/flat/291647068/;Долгопрудный;sale;flat;20;23;1;35.2;8800222;;Парковая ;48;Долгопрудная;Бригантина
Марьяна Кунижева;realtor;https://dolgoprudny.cian.ru/sale/flat/308297002/;Долгопрудный;sale;flat;1;3;1;31.0;5990000;мкр. Старый город;Октябрьская ;29а;;
Простор-недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306732181/;Долгопрудный;sale;flat;2;18;1;40.0;9100000;;Набережная ;33;Водники;Московские водники
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308931747/;Долгопрудный;sale;flat;13;23;1;31.8;8000000;;Парковая ;52;Водники;Бригантина
ID 123520502;homeowner;https://dolgoprudny.cian.ru/sale/flat/308853214/;Долгопрудный;sale;flat;9;16;1;54.0;10990000;;Набережная ;29к1;Водники;Московские водники
Владис;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308764317/;Долгопрудный;sale;flat;4;17;1;40.2;9000000;;Лихачевский проспект;70к4;Долгопрудная;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308899691/;Долгопрудный;sale;flat;14;25;1;45.7;9150000;;Новый бульвар;7;Долгопрудная;мкр. Центральный корп. 9, 10, 11
Валентина Немкова;realtor;https://dolgoprudny.cian.ru/sale/flat/308310681/;Долгопрудный;sale;flat;19;19;1;44.6;9300000;;проспект Ракетостроителей;5к1;Долгопрудная;
ID 89219264;homeowner;https://dolgoprudny.cian.ru/sale/flat/308365448/;Долгопрудный;sale;flat;9;18;1;44.0;10550000;;Московская ;56к3;Водники;Московские водники
Наталия  Новикова;realtor;https://dolgoprudny.cian.ru/sale/flat/308711588/;Долгопрудный;sale;flat;13;18;1;43.0;10100000;;Старое Дмитровское шоссе;15;Водники;Московские водники
ID 527378;homeowner;https://dolgoprudny.cian.ru/sale/flat/298435545/;Долгопрудный;sale;flat;9;17;1;43.2;9250000;;Лихачевский проспект;70к2;Долгопрудная;
Алексей Паршков;realtor;https://dolgoprudny.cian.ru/sale/flat/298535741/;Долгопрудный;sale;flat;6;19;1;46.0;9700000;;проспект Ракетостроителей;7к1;Долгопрудная;
ID 12248801;unknown;https://dolgoprudny.cian.ru/sale/flat/303465122/;Долгопрудный;sale;flat;3;3;1;32.9;5000000;;Железнодорожная ;28;Хлебниково;
Место;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/294167361/;Долгопрудный;sale;flat;5;19;1;45.0;9900000;;проспект Ракетостроителей;3;Долгопрудная;
Самолет плюс;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306314116/;Долгопрудный;sale;flat;6;23;1;43.0;11750000;;Новый бульвар;2;Долгопрудная;по ул. Дирижабельная, 1
Екатерина Попова;realtor;https://dolgoprudny.cian.ru/sale/flat/306652837/;Долгопрудный;sale;flat;6;17;1;49.06;9970000;;Старое Дмитровское шоссе;17;Водники;Московские водники
ID 93991942;unknown;https://dolgoprudny.cian.ru/sale/flat/307146178/;Долгопрудный;sale;flat;5;18;1;46.1;8800000;;Набережная ;21к1;Водники;Московские водники
Est-a-Tet – Вторичная недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306458973/;Долгопрудный;sale;flat;14;24;1;31.0;7900000;;Парковая ;44;Хлебниково;Бригантина
ID 72329732;realtor;https://dolgoprudny.cian.ru/sale/flat/308186227/;Долгопрудный;sale;flat;3;5;1;30.7;6200000;;Дирижабельная ;22/15;Долгопрудная;
Дмитрий Вережников;realtor;https://dolgoprudny.cian.ru/sale/flat/307777380/;Долгопрудный;sale;flat;7;9;1;32.0;8050000;;Дирижабельная ;13;Долгопрудная;
Самолет Плюс МСК-Север;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308747733/;Долгопрудный;sale;flat;23;23;1;34.0;8400000;;бульвар Имени Умберто Нобиле;1;Долгопрудная;
Майя Джомидава;realtor;https://dolgoprudny.cian.ru/sale/flat/303962286/;Долгопрудный;sale;flat;1;5;1;30.2;5600000;; Железнякова;2а;Водники;
Самолет Плюс;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306142206/;Долгопрудный;sale;flat;8;18;1;45.3;9600000;;Лихачевский проспект;76к1;Долгопрудная;
Елена Маршева;realtor;https://dolgoprudny.cian.ru/sale/flat/295802338/;Долгопрудный;sale;flat;19;19;1;44.96;8000000;;Новое шоссе;10к1;Хлебниково;
ID 105028604;homeowner;https://dolgoprudny.cian.ru/sale/flat/289769520/;Долгопрудный;sale;flat;9;25;1;32.0;8000000;;Парковая ;54;Долгопрудная;
ИНКОМ-Недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307822758/;Долгопрудный;sale;flat;9;19;1;47.2;7700000;;Новое шоссе;10к1;Хлебниково;
ID 73960608;unknown;https://dolgoprudny.cian.ru/sale/flat/308158411/;Долгопрудный;sale;flat;2;2;1;35.0;6000000;;Северная ;10;Долгопрудная;
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/305642284/;Долгопрудный;sale;flat;23;23;1;30.5;7200000;;Парковая ;48;Долгопрудная;Бригантина
ID 18087292;homeowner;https://dolgoprudny.cian.ru/sale/flat/302275572/;Долгопрудный;sale;flat;12;16;1;34.5;7300000;;проспект Пацаева;9;Водники;
Тимур Ажеев;realtor;https://dolgoprudny.cian.ru/sale/flat/308421999/;Долгопрудный;sale;flat;14;18;1;42.0;10500000;;Старое Дмитровское шоссе;11;Водники;Московские водники
ID 199372;unknown;https://dolgoprudny.cian.ru/sale/flat/308831044/;Долгопрудный;sale;flat;2;18;1;36.0;9300000;;Набережная ;33;Водники;Московские водники
Мария Каменная;realtor;https://dolgoprudny.cian.ru/sale/flat/307857458/;Долгопрудный;sale;flat;14;23;1;36.5;7500000;;Парковая ;44;Хлебниково;Бригантина
Градомиръ;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306279271/;Долгопрудный;sale;flat;12;17;1;34.0;6200000;;;к2;Шереметьевская;Бригантина ЖК
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308115570/;Долгопрудный;sale;flat;5;23;1;36.7;6950000;;Парковая ;46к1;Водники;Бригантина
Самолет плюс;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/304351158/;Долгопрудный;sale;flat;14;20;1;40.2;8400000;;Гранитная ;6;Долгопрудная;
Алексей Паршков;realtor;https://dolgoprudny.cian.ru/sale/flat/307716111/;Долгопрудный;sale;flat;17;23;1;34.0;6800000;;Парковая ;44к1;Водники;Бригантина
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308418750/;Долгопрудный;sale;flat;9;17;1;43.2;9350000;;Лихачевский проспект;70к2;Долгопрудная;
САМОЛЕТ ПЛЮС;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307937180/;Долгопрудный;sale;flat;12;17;1;50.0;10990000;;Набережная ;29к1;Водники;Московские водники
ID 15807362;realtor;https://dolgoprudny.cian.ru/sale/flat/305013011/;Долгопрудный;sale;flat;8;14;1;46.5;10200000;;Набережная ;19;Водники;Московские водники
ИНКОМ-Недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306272134/;Долгопрудный;sale;flat;3;9;1;37.1;7850000;;Молодежная ;14/1;Долгопрудная;
ID 63102269;homeowner;https://dolgoprudny.cian.ru/sale/flat/300195521/;Долгопрудный;sale;flat;12;24;1;41.2;10200000;;бульвар Имени Умберто Нобиле;1;Долгопрудная;
Ольга Харитонова;realtor;https://dolgoprudny.cian.ru/sale/flat/303898588/;Долгопрудный;sale;flat;2;23;1;34.0;10900000;;Парковая ;48;Долгопрудная;Бригантина
ID 72329732;realtor;https://dolgoprudny.cian.ru/sale/flat/307627784/;Долгопрудный;sale;flat;2;19;1;46.0;8500000;;проспект Ракетостроителей;5к1;Долгопрудная;
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/299607589/;Долгопрудный;sale;flat;4;5;1;31.4;6100000;;Нагорная ;10;Долгопрудная;
ID 100798610;realtor;https://dolgoprudny.cian.ru/sale/flat/308946849/;Долгопрудный;sale;flat;2;9;1;35.8;8700000;;Лихачевское шоссе;4;Долгопрудная;
Наталья Раздина;realtor;https://dolgoprudny.cian.ru/sale/flat/303070981/;Долгопрудный;sale;flat;2;17;1;41.0;9500000;;Новый бульвар;23;Долгопрудная;
ID 13623476;realtor;https://dolgoprudny.cian.ru/sale/flat/307992350/;Долгопрудный;sale;flat;5;5;1;31.2;6100000;;Московское шоссе;43к3;Долгопрудная;
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/299728909/;Долгопрудный;sale;flat;11;17;1;44.0;9950000;;Новый бульвар;23;Долгопрудная;
ID 110204457;homeowner;https://dolgoprudny.cian.ru/sale/flat/299060732/;Долгопрудный;sale;flat;4;19;1;44.6;9200000;;проспект Ракетостроителей;5к1;Долгопрудная;
Екатерина Попова;realtor;https://dolgoprudny.cian.ru/sale/flat/302753980/;Долгопрудный;sale;flat;2;17;1;41.8;9400000;;Набережная ;29к1;Водники;Московские водники
ID 123520703;homeowner;https://dolgoprudny.cian.ru/sale/flat/308856534/;Долгопрудный;sale;flat;2;18;1;36.0;9200000;;Набережная ;33;Водники;Московские водники
Мария Данилова;realtor;https://dolgoprudny.cian.ru/sale/flat/287679514/;Долгопрудный;sale;flat;10;24;1;35.5;7550000;;Парковая ;46к1;Водники;Бригантина
Владис;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308954792/;Долгопрудный;sale;flat;3;23;1;35.0;8000000;;Парковая ;52к1;Водники;Бригантина
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307868382/;Долгопрудный;sale;flat;12;16;1;35.0;7850000;;проспект Пацаева;15;Водники;
ID 120676354;homeowner;https://dolgoprudny.cian.ru/sale/flat/308165434/;Долгопрудный;sale;flat;10;17;1;42.3;9600000;;проспект Ракетостроителей;5;Долгопрудная;
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/303488976/;Долгопрудный;sale;flat;16;23;1;31.3;10950000;;Парковая ;48;Долгопрудная;Бригантина
Городской Центр Недвижимости;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/288059805/;Долгопрудный;sale;flat;2;18;1;54.2;10600000;;Лихачевское шоссе;14к1;Водники;
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306566121/;Долгопрудный;sale;flat;2;23;1;32.4;8350000;;Парковая ;52;Водники;Бригантина
ID 72329732;realtor;https://dolgoprudny.cian.ru/sale/flat/307627869/;Долгопрудный;sale;flat;5;9;1;41.0;8550000;;Московское шоссе;59к1;Водники;
Самолет Плюс;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308545500/;Долгопрудный;sale;flat;1;9;1;32.1;7300000;;Московское шоссе;55к2;Водники;
Татьяна Галанина;realtor;https://dolgoprudny.cian.ru/sale/flat/298262302/;Долгопрудный;sale;flat;1;9;1;33.0;6500000;; Академика Лаврентьева;23;Долгопрудная;
САМОЛЕТ ПЛЮС;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307138253/;Долгопрудный;sale;flat;13;17;1;47.0;9990000;;Набережная ;19к2;Водники;
ГОРОБМЕН;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306120634/;Долгопрудный;sale;flat;2;5;1;31.0;6500000;; Циолковского;13;Долгопрудная;
Роман Золотов;realtor;https://dolgoprudny.cian.ru/sale/flat/303152088/;Долгопрудный;sale;flat;21;27;1;44.2;12500000;;Новый бульвар;7;Долгопрудная;мкр. Центральный корп. 9, 10, 11
Владис;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/305923070/;Долгопрудный;sale;flat;19;25;1;36.3;9699000;;бульвар Космонавта Сереброва А.А.;4;Долгопрудная;Центральный (Долгопрудный)
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/304873053/;Долгопрудный;sale;flat;1;19;1;48.6;9500000;;Новое шоссе;10к1;Хлебниково;
ID 23089139;homeowner;https://dolgoprudny.cian.ru/sale/flat/305520496/;Долгопрудный;sale;flat;4;9;1;31.9;7400000;;Московское шоссе;55к3;Водники;
ИНВЕСТ НЕДВИЖИМОСТЬ;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/304170426/;Долгопрудный;sale;flat;11;13;1;31.4;7200000;;Заводская ;;Водники;Бригантина
Жилцентр;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307128255/;Долгопрудный;sale;flat;1;12;1;39.8;7000000;;Центральная ;7;Долгопрудная;
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/305327937/;Долгопрудный;sale;flat;14;17;1;40.7;9700000;;Новый бульвар;23;Долгопрудная;
ID 340744;homeowner;https://dolgoprudny.cian.ru/sale/flat/298897017/;Долгопрудный;sale;flat;5;9;1;33.0;7500000;;Дирижабельная ;17;Долгопрудная;
Алла Шмелева;realtor;https://dolgoprudny.cian.ru/sale/flat/303948691/;Долгопрудный;sale;flat;5;10;1;45.0;10000000;;Дирижабельная ;15Б;Долгопрудная;
ID 91894890;unknown;https://dolgoprudny.cian.ru/sale/flat/308275062/;Долгопрудный;sale;flat;4;14;1;46.0;9890000;;Гранитный тупик;2;Долгопрудная;
